prov,ac,gen,nat,labor,age2,age3,age4,age5,educ1,educ2,educ3,income
3,10,1,1,1,1,0,0,0,0,1,0,23921.6827903227
3,10,2,1,2,0,1,0,0,0,1,0,4185.06001535293
3,10,1,1,1,0,0,1,0,0,0,1,14829.8220941166
3,10,2,1,1,0,1,0,0,0,1,0,8152.29121677978
3,10,2,1,0,0,0,0,0,0,0,0,5215.76752030658
3,10,1,1,1,0,1,0,0,1,0,0,16854.0140763078
3,10,2,1,1,0,1,0,0,0,1,0,11941.813579122
3,10,2,1,3,0,0,1,0,1,0,0,3170.81321499381
3,10,1,1,1,0,1,0,0,0,0,1,14575.7847844774
3,10,1,1,3,0,1,0,0,0,0,1,36944.7587424943
3,10,1,1,1,0,1,0,0,0,1,0,8694.51160243161
3,10,2,1,0,0,0,0,0,0,0,0,25464.8497875677
3,10,2,1,3,0,0,1,0,1,0,0,24625.6687130006
3,10,2,1,3,1,0,0,0,0,1,0,11090.7164613894
3,10,2,1,0,0,0,0,0,0,0,0,14896.1107069872
3,10,1,1,2,0,1,0,0,1,0,0,2297.4438205974
3,10,2,1,3,0,0,1,0,1,0,0,1416.03469494699
3,10,2,1,3,0,0,1,0,1,0,0,7108.75940444106
3,10,2,1,3,0,0,0,1,1,0,0,8007.01570920142
3,10,2,1,3,1,0,0,0,0,1,0,6313.41693571121
3,10,1,2,0,0,0,0,0,0,0,0,11456.7525014885
3,10,2,1,3,1,0,0,0,0,1,0,10126.3040832725
3,10,2,1,3,0,1,0,0,1,0,0,34298.9292235393
3,10,2,2,3,0,1,0,0,0,1,0,12296.2715379606
3,10,2,1,0,0,0,0,0,0,0,0,7152.732270693
3,10,2,1,0,0,0,0,0,0,0,0,30018.2980006091
3,10,2,1,1,0,1,0,0,0,0,1,19029.6324572301
3,10,1,1,3,0,0,0,1,1,0,0,8810.00961584696
3,10,2,1,0,0,0,0,0,0,0,0,8410.71724944335
3,10,1,1,1,0,1,0,0,0,1,0,33240.7454192245
3,10,2,1,2,0,1,0,0,0,0,1,22431.9776783673
3,10,1,1,3,0,0,0,1,1,0,0,7475.14288431147
3,10,1,1,1,0,0,1,0,0,0,1,24553.4591993688
3,10,2,1,1,0,0,1,0,1,0,0,6530.29663322354
3,10,1,1,1,0,1,0,0,1,0,0,15778.7664227425
3,10,1,1,3,0,0,1,0,1,0,0,15760.4485243092
3,10,2,1,0,0,0,0,0,0,0,0,26733.782619275
3,10,1,1,0,0,0,0,0,0,0,0,7672.81856324434
3,10,2,1,3,0,1,0,0,0,1,0,9631.57219136515
3,10,1,1,1,0,1,0,0,0,0,1,13534.9136818379
3,10,2,1,1,1,0,0,0,0,1,0,11182.9519674132
3,10,1,1,1,0,1,0,0,0,1,0,13128.1691929483
3,10,1,1,1,0,1,0,0,0,1,0,9626.00691244733
3,10,1,1,1,0,1,0,0,0,1,0,4567.0591277839
3,10,2,1,3,0,1,0,0,0,1,0,7847.88940444592
3,10,2,1,0,0,0,0,0,0,0,0,21216.6277108695
3,10,2,1,3,0,0,0,1,0,1,0,8747.58407179762
3,10,2,1,1,0,1,0,0,0,1,0,6447.1213517916
3,10,1,2,0,0,0,0,0,0,0,0,9430.7767767181
3,10,2,1,3,0,0,1,0,1,0,0,1575.09413395743
3,10,1,1,1,1,0,0,0,0,1,0,5749.70132324079
3,10,2,1,1,0,1,0,0,0,1,0,17979.8015471803
3,10,1,2,1,0,0,1,0,0,0,1,13989.6275748561
3,10,1,1,1,0,0,1,0,1,0,0,13100.5394094195
3,10,2,1,1,0,1,0,0,0,1,0,12534.8157399349
3,10,2,1,0,0,0,0,0,0,0,0,5554.20484091177
3,10,1,1,1,0,0,1,0,0,0,1,8065.54638578698
3,10,2,1,3,0,0,1,0,1,0,0,13875.6580535875
3,10,1,1,1,0,1,0,0,0,0,1,13234.9750975429
3,10,2,1,3,0,0,0,1,1,0,0,6667.4527295336
3,10,1,1,3,0,0,0,1,1,0,0,10550.2498965642
3,10,1,2,1,0,1,0,0,0,0,1,18433.6432235349
3,10,1,1,1,1,0,0,0,0,1,0,10811.0127153399
3,10,2,1,2,0,1,0,0,0,1,0,8117.80661776513
3,10,2,2,1,0,0,1,0,0,1,0,5371.52223862979
3,10,2,1,1,0,0,1,0,0,1,0,14864.834405494
3,10,1,1,1,0,1,0,0,1,0,0,5858.59286717334
3,10,2,1,1,0,1,0,0,0,1,0,18153.9536667669
3,10,1,1,1,0,1,0,0,1,0,0,7447.80893310172
3,10,2,1,3,0,1,0,0,1,0,0,4183.69632197043
3,10,2,1,1,0,0,1,0,1,0,0,12600.6437368417
3,10,2,1,0,0,0,0,0,0,0,0,10394.2013319163
3,10,2,1,1,0,1,0,0,1,0,0,6936.0741184356
3,10,1,1,0,0,0,0,0,0,0,0,33134.597809997
3,10,2,1,1,0,1,0,0,1,0,0,16368.7056745512
3,10,2,1,1,0,0,1,0,0,0,1,13345.3094362721
3,10,2,1,1,1,0,0,0,0,1,0,13184.8177036639
3,10,2,1,3,0,1,0,0,0,1,0,3803.57253108801
3,10,2,1,1,0,1,0,0,0,0,1,10816.5079491388
3,10,2,1,0,0,0,0,0,0,0,0,11734.8075780609
3,10,1,1,1,0,1,0,0,0,1,0,14097.2746595922
3,10,2,1,3,0,0,1,0,1,0,0,12346.6436707453
3,10,2,1,0,0,0,0,0,0,0,0,7249.52194859386
3,10,2,1,1,0,0,1,0,0,0,1,35216.6098714627
3,10,1,1,2,1,0,0,0,0,1,0,17591.8614639782
3,10,2,1,1,0,1,0,0,0,1,0,8662.87557892899
3,10,2,1,1,0,1,0,0,0,1,0,7265.47658723791
3,10,2,1,1,0,1,0,0,0,1,0,15012.1276355218
3,10,2,1,3,0,0,0,1,1,0,0,14447.2985879427
3,10,1,1,1,0,1,0,0,1,0,0,19539.2118212156
3,10,2,1,3,0,0,1,0,1,0,0,957.862396796308
3,10,1,1,1,0,0,1,0,0,0,1,31975.3480964064
3,10,1,1,1,0,1,0,0,1,0,0,8143.84781520226
3,10,2,1,1,0,1,0,0,0,0,1,9718.47726430483
3,10,2,1,1,0,1,0,0,1,0,0,6806.47586776672
3,10,1,2,3,0,0,0,1,0,1,0,6318.08187958574
3,10,2,1,0,0,0,0,0,0,0,0,15788.4593345725
3,10,1,1,3,0,0,0,1,1,0,0,16919.6727027078
3,10,2,1,2,1,0,0,0,0,1,0,10589.1990867067
3,10,1,1,3,0,0,0,1,0,0,1,8814.05293836544
3,10,2,1,3,0,0,1,0,1,0,0,14504.6346702443
3,10,1,1,3,0,0,0,1,0,0,1,23547.4885493773
3,10,1,1,0,0,0,0,0,0,0,0,12716.5538702188
3,10,1,1,0,0,0,0,0,0,0,0,3459.5755382708
3,10,1,1,3,0,0,1,0,0,1,0,12802.0545634616
3,10,1,1,0,0,0,0,0,0,0,0,7329.41868294824
3,10,2,1,3,0,0,1,0,0,1,0,9014.03550395373
3,10,1,1,3,0,0,0,1,1,0,0,11288.2993243075
3,10,1,1,1,0,1,0,0,0,1,0,13006.5645930846
3,10,2,1,1,1,0,0,0,0,0,1,26656.5789967563
3,10,1,1,0,0,1,0,0,0,0,0,3390.97121327667
3,10,2,2,1,0,1,0,0,0,1,0,6605.6610979137
3,10,1,1,1,1,0,0,0,1,0,0,13669.9623121089
3,10,2,1,2,0,1,0,0,0,1,0,6109.6207714209
3,10,2,1,0,0,0,0,0,0,0,0,14549.531490251
3,10,1,1,2,1,0,0,0,1,0,0,9678.17989190258
3,10,1,1,3,0,0,0,1,1,0,0,6212.82163431773
3,10,1,1,0,0,0,0,0,0,0,0,4539.78376040015
3,10,2,1,1,0,1,0,0,0,1,0,14089.6586611294
3,10,2,1,2,0,1,0,0,0,1,0,16243.8635567458
3,10,1,1,0,0,0,0,0,0,0,0,11290.5833433227
3,10,1,2,1,0,1,0,0,0,1,0,8556.69332278879
3,10,2,1,3,0,0,1,0,0,1,0,10228.0633233003
3,10,2,1,3,1,0,0,0,0,1,0,2155.46901707027
3,10,2,1,1,1,0,0,0,0,1,0,13629.2707286771
3,10,2,1,3,0,0,0,1,1,0,0,7159.17153222256
3,10,1,1,3,0,0,0,1,1,0,0,19071.2890474985
3,10,2,1,1,1,0,0,0,0,0,1,7407.04668548823
3,10,1,1,1,0,1,0,0,1,0,0,21493.6900235776
3,10,1,1,3,1,0,0,0,0,1,0,7038.19562776455
3,10,1,1,1,0,1,0,0,0,0,1,15735.8288758091
3,10,2,1,3,0,1,0,0,0,1,0,7676.23309202475
3,10,2,2,2,0,1,0,0,1,0,0,12052.5683200516
3,10,1,1,1,0,0,1,0,1,0,0,18972.5682007024
3,10,1,1,3,0,0,0,1,1,0,0,4913.59530637153
3,10,1,1,0,0,0,0,0,0,0,0,10923.8518444891
3,10,1,1,3,0,0,0,1,1,0,0,13889.3246538887
3,10,2,1,2,0,1,0,0,0,1,0,6963.06997874642
3,10,1,1,3,1,0,0,0,0,1,0,24657.7035063
3,10,2,1,0,0,0,0,0,0,0,0,4789.14197861172
3,10,1,1,3,0,0,0,1,1,0,0,15282.3205487267
3,10,2,1,3,0,0,0,1,1,0,0,3626.67753258683
3,10,2,1,3,0,1,0,0,0,1,0,14875.0722372293
3,10,1,1,1,0,1,0,0,1,0,0,12345.3784513096
3,10,2,2,0,0,0,0,0,0,0,0,15559.8244489456
3,10,2,1,0,0,0,0,0,0,0,0,16725.9218758277
3,10,1,1,3,1,0,0,0,0,1,0,10770.4776119498
3,10,1,1,1,0,1,0,0,1,0,0,7827.06246024521
3,10,2,1,1,1,0,0,0,0,1,0,15569.1505658173
3,10,2,1,3,0,0,0,1,0,1,0,15238.6392555284
3,10,1,1,1,0,0,1,0,1,0,0,8073.27175393457
3,10,1,1,0,0,0,0,0,0,0,0,23457.3301499951
3,10,1,1,0,0,0,0,0,0,0,0,13879.2598923906
3,10,1,1,0,0,0,0,0,0,0,0,5712.53317677148
3,10,1,1,1,0,0,1,0,1,0,0,23605.3839733337
3,10,1,1,1,0,1,0,0,1,0,0,16074.5508354602
3,10,2,1,1,0,1,0,0,0,1,0,7985.7930065607
3,10,2,1,2,0,1,0,0,1,0,0,7597.00146687111
3,10,2,1,3,0,0,0,1,1,0,0,5203.3323650192
3,10,2,1,1,0,0,1,0,1,0,0,14165.3935953194
3,10,1,1,0,0,0,0,0,0,0,0,9836.9898101469
3,10,2,1,1,1,0,0,0,0,1,0,28481.5096932953
3,10,2,1,1,0,0,1,0,0,1,0,7216.56894355924
3,10,1,1,3,0,0,1,0,1,0,0,5128.47153617631
3,10,2,1,3,0,0,0,1,0,0,1,12021.3395048904
3,10,1,1,1,0,0,1,0,0,1,0,7855.32358319043
3,10,2,2,0,0,0,0,0,0,0,0,10130.1755790919
3,10,1,1,1,0,1,0,0,0,1,0,27605.4423423572
3,10,2,1,1,0,1,0,0,0,1,0,11923.8325271956
3,10,1,1,0,0,1,0,0,0,0,0,7936.88052982684
3,10,1,1,3,1,0,0,0,0,1,0,1441.05574056882
3,10,2,1,1,0,0,1,0,1,0,0,15313.9300088322
3,10,2,1,1,0,1,0,0,0,1,0,2557.53611642607
3,10,1,1,1,0,0,1,0,0,1,0,24823.5737886781
3,10,1,1,1,0,1,0,0,0,0,1,11123.6334658286
3,10,1,1,1,0,1,0,0,1,0,0,8013.10089273569
3,10,2,1,0,0,0,0,0,0,0,0,13685.9736567738
3,10,1,1,1,0,0,1,0,1,0,0,9437.26959004933
3,10,2,2,1,0,1,0,0,0,1,0,9701.3728521573
3,10,1,1,3,0,0,0,1,1,0,0,12710.8483090292
3,10,1,2,1,0,0,1,0,0,1,0,15597.5417448843
3,10,2,1,1,0,1,0,0,1,0,0,32239.2722038504
3,10,1,1,3,0,0,0,1,1,0,0,9170.52261158402
3,10,2,2,3,0,1,0,0,1,0,0,6642.33612963674
3,10,1,1,1,0,1,0,0,0,0,1,16197.9476492651
3,10,1,1,3,0,0,1,0,0,0,1,9141.41208523752
3,10,2,1,3,1,0,0,0,0,1,0,10621.8471274952
3,10,1,1,1,0,0,1,0,0,1,0,13391.4302364664
3,10,1,1,1,1,0,0,0,0,1,0,15180.9289883997
3,10,2,1,3,0,0,0,1,1,0,0,15102.5715738242
3,10,2,1,3,0,1,0,0,0,1,0,8464.04173433875
3,10,1,1,3,1,0,0,0,0,1,0,8302.00982896983
3,10,2,1,3,0,0,0,1,1,0,0,8820.1406703582
3,10,1,1,1,0,1,0,0,0,1,0,7251.20671928652
3,10,1,1,3,0,0,0,1,1,0,0,8666.43026010608
3,10,2,1,0,0,0,0,0,0,0,0,4192.72767472659
3,10,1,1,1,0,0,1,0,1,0,0,18291.5261092452
3,10,1,1,1,0,1,0,0,0,1,0,12605.6104284328
3,10,2,1,1,0,1,0,0,0,1,0,11405.6027359803
3,10,2,1,3,1,0,0,0,0,1,0,3658.48045747901
3,10,1,1,1,0,0,1,0,1,0,0,6128.35654037887
3,10,1,1,3,0,0,0,1,1,0,0,7833.4526973668
3,10,2,1,3,0,0,1,0,1,0,0,13902.9996294357
3,10,1,1,2,1,0,0,0,0,1,0,9742.59344800457
3,10,2,1,3,0,0,0,1,1,0,0,5726.02052132036
3,10,2,1,1,0,1,0,0,0,0,1,10796.7109738742
3,10,1,1,1,0,1,0,0,1,0,0,18756.1795671022
3,10,1,1,1,0,0,1,0,1,0,0,44272.4126056058
3,10,2,1,2,0,1,0,0,0,1,0,11058.6675736949
3,10,1,1,1,0,1,0,0,0,1,0,11456.8234698704
3,10,2,1,3,0,1,0,0,1,0,0,3727.99799250753
3,10,2,1,1,0,1,0,0,0,1,0,9379.65954279245
3,10,1,1,1,0,1,0,0,0,1,0,16321.8295090568
3,10,1,1,1,0,1,0,0,0,1,0,24424.7250631105
3,10,1,1,0,0,0,0,0,0,0,0,9372.19358505354
3,10,2,1,3,0,0,0,1,1,0,0,10855.0707920641
3,10,2,1,0,0,0,0,0,0,0,0,28787.5364329228
3,10,2,1,3,0,0,0,1,1,0,0,5607.06297469903
3,10,2,1,1,0,1,0,0,0,1,0,17535.9260307195
3,10,1,1,1,0,1,0,0,0,1,0,21393.9336950813
3,10,2,1,1,0,1,0,0,0,1,0,4899.3007046992
3,10,2,1,3,0,1,0,0,0,1,0,7661.38270718734
3,10,1,1,1,0,1,0,0,0,1,0,7311.86492584235
3,10,1,1,3,0,0,0,1,0,1,0,14725.5058429105
3,10,2,1,0,0,0,0,0,0,0,0,7446.65236986789
3,10,2,1,1,0,0,1,0,1,0,0,10587.3755981307
3,10,1,1,0,0,0,0,0,0,0,0,5306.74550281365
3,10,2,1,3,0,0,0,1,1,0,0,4481.2015406303
3,10,1,1,1,0,1,0,0,0,1,0,9662.2251499244
3,10,1,1,1,0,1,0,0,0,1,0,14974.2608616172
3,10,2,1,3,1,0,0,0,0,1,0,17115.3410521938
3,10,2,2,0,0,0,0,0,0,0,0,22341.4664683228
3,10,1,1,0,0,0,0,0,0,0,0,13569.0368160952
3,10,1,1,0,0,0,0,0,0,0,0,2188.96240770014
3,10,2,1,3,0,1,0,0,1,0,0,6302.27118089112
3,10,1,1,1,0,1,0,0,1,0,0,9826.8516960749
3,10,1,1,1,0,1,0,0,0,1,0,5212.56447484635
3,10,2,1,3,0,0,0,1,1,0,0,11253.96407995
3,10,2,1,1,0,1,0,0,0,1,0,6066.53737345995
3,10,1,1,3,1,0,0,0,0,1,0,11427.7937278862
3,10,1,1,1,0,1,0,0,0,0,1,15851.7080958402
3,10,2,1,1,0,1,0,0,0,1,0,3362.79110934929
3,10,1,1,1,1,0,0,0,0,1,0,20854.4205815654
3,10,1,1,1,0,1,0,0,0,0,1,16495.4584290769
3,10,1,1,1,0,1,0,0,0,1,0,12836.8587356182
3,10,2,1,1,0,1,0,0,1,0,0,16288.1849339643
3,10,1,1,0,0,0,0,0,0,0,0,10685.2399149633
3,10,1,1,1,1,0,0,0,0,1,0,9202.15539367805
3,10,2,1,3,0,0,0,1,0,1,0,10148.6062723356
3,10,1,1,0,0,0,0,0,0,0,0,21464.4307416332
3,10,2,1,3,0,1,0,0,1,0,0,8523.98170797486
3,10,2,2,3,1,0,0,0,0,0,1,14285.2879652006
3,10,2,1,0,0,0,0,0,0,0,0,7140.75470822026
3,10,2,1,1,0,1,0,0,1,0,0,27657.5475832301
3,10,1,1,1,0,1,0,0,1,0,0,10488.4756043065
3,10,2,2,1,0,0,1,0,0,1,0,14830.6186976791
3,10,2,1,3,0,1,0,0,0,0,1,6456.29025238922
3,10,2,1,3,0,0,0,1,1,0,0,10194.4956113313
3,10,2,1,3,0,0,0,1,1,0,0,3998.45898725087
3,10,1,1,3,0,0,0,1,1,0,0,13927.9953126311
3,10,1,2,3,0,0,0,1,0,0,1,15746.3611545826
3,10,1,1,3,0,0,0,1,1,0,0,7446.35302272034
3,10,1,1,1,0,0,1,0,1,0,0,7910.91700455577
3,10,2,1,3,0,0,0,1,1,0,0,10350.8375070103
3,10,2,1,1,0,1,0,0,0,1,0,46377.1587824476
3,10,1,2,3,0,0,0,1,1,0,0,13589.6166613734
3,10,2,2,0,0,0,0,0,0,0,0,9369.4585037187
3,10,1,1,1,0,1,0,0,0,1,0,6870.90881527543
3,10,2,1,1,0,1,0,0,0,1,0,12535.5212434473
3,10,1,1,0,0,0,0,0,0,0,0,3091.67583136314
3,10,2,1,3,0,1,0,0,0,1,0,9162.48068372992
3,10,1,1,1,1,0,0,0,1,0,0,8929.27094538809
3,10,1,1,3,0,0,0,1,1,0,0,13321.8160399096
3,10,1,1,1,0,1,0,0,0,1,0,13921.6430156087
3,10,1,1,1,0,1,0,0,0,1,0,8754.65832638415
3,10,2,2,3,0,1,0,0,0,0,1,15219.2019168354
3,10,2,2,0,0,0,0,0,0,0,0,17751.5625745659
3,10,1,1,1,0,1,0,0,1,0,0,7354.4835730808
3,10,1,1,3,0,0,0,1,1,0,0,6727.81091434603
3,10,1,2,1,0,1,0,0,0,1,0,3653.63297135126
3,10,2,1,2,0,0,1,0,0,0,1,15285.090977603
3,10,2,2,1,0,1,0,0,0,0,1,18410.9602686097
3,10,1,1,3,0,0,0,1,0,1,0,11065.2664867193
3,10,2,1,1,0,1,0,0,0,1,0,10168.9112110588
3,10,2,1,3,1,0,0,0,0,0,1,12723.1845543461
3,10,1,1,2,1,0,0,0,1,0,0,4313.94774322683
3,10,1,1,1,0,1,0,0,0,0,1,14447.7171013727
3,10,1,1,1,0,1,0,0,0,1,0,3951.83719717808
3,10,1,1,1,0,1,0,0,0,1,0,7445.86955020252
3,10,2,1,0,0,0,0,0,0,0,0,14494.3410293416
3,10,2,1,3,0,0,0,1,1,0,0,9008.99954018088
3,10,2,1,0,0,0,0,0,0,0,0,5601.446230219
3,10,2,2,1,0,1,0,0,0,0,1,29265.8739200239
3,10,1,1,1,0,0,1,0,1,0,0,16352.2345283153
3,10,2,1,3,1,0,0,0,0,0,1,11884.5345598813
3,10,1,1,0,0,0,0,0,0,0,0,10708.1965238576
3,10,1,1,3,0,0,0,1,1,0,0,7855.32699188562
3,10,1,1,1,0,1,0,0,0,0,1,31341.1256806313
3,10,2,1,2,0,1,0,0,1,0,0,10912.484113555
3,10,2,1,3,0,0,0,1,1,0,0,5158.53234699217
3,10,1,1,1,0,0,1,0,0,1,0,12610.7402651437
3,10,1,1,3,0,0,0,1,1,0,0,6254.67846629569
3,10,1,1,0,0,0,0,0,0,0,0,16780.568356598
3,10,2,1,3,0,0,1,0,1,0,0,4368.90349076044
3,10,1,2,1,0,1,0,0,0,0,1,26951.4258767392
3,10,2,2,1,0,1,0,0,0,1,0,15847.5602683747
3,10,2,1,3,0,0,0,1,1,0,0,5567.07108667156
3,10,1,1,3,0,0,0,1,1,0,0,10382.4645078519
3,10,1,1,3,1,0,0,0,1,0,0,3618.73365366235
3,10,1,1,1,0,1,0,0,0,1,0,16912.4182283195
3,10,2,1,0,0,0,0,0,0,0,0,17252.7256218416
3,10,1,2,0,0,1,0,0,0,0,0,13718.3535952147
3,10,1,1,3,0,0,0,1,1,0,0,4555.91031227395
3,10,1,1,1,0,1,0,0,0,1,0,4233.67082891996
3,10,1,1,2,0,1,0,0,1,0,0,11294.8320997458
3,10,1,1,1,0,1,0,0,1,0,0,6558.65925989027
3,10,1,1,0,0,0,0,0,0,0,0,10115.3133586742
3,10,1,1,1,0,0,1,0,1,0,0,23071.8085890212
3,10,1,1,1,0,0,1,0,1,0,0,13048.3741506932
3,10,2,1,0,0,0,0,0,0,0,0,7341.17190337646
3,10,1,1,1,0,1,0,0,0,0,1,34527.3220158259
3,10,2,1,1,0,1,0,0,0,1,0,5614.88869146647
3,10,1,1,3,0,0,0,1,0,1,0,8969.46393340744
3,10,2,1,3,0,0,0,1,1,0,0,3278.8282913049
3,10,2,1,1,0,1,0,0,0,1,0,16760.5796854916
3,10,1,1,0,0,0,0,0,0,0,0,12318.6000949984
3,10,2,1,3,0,0,0,1,0,1,0,3365.86398346895
3,10,2,1,3,0,1,0,0,0,1,0,5873.85860338142
3,10,1,1,0,0,0,0,0,0,0,0,13741.1702838688
3,10,1,1,3,0,0,1,0,0,0,1,9882.7684425672
3,10,2,1,3,0,1,0,0,1,0,0,9790.7579383504
3,10,2,1,3,0,0,0,1,1,0,0,9739.785755259
3,10,1,1,0,0,0,0,0,0,0,0,25754.4576158043
3,10,2,1,1,0,1,0,0,0,0,1,20505.915703957
3,10,1,1,1,0,1,0,0,0,1,0,18421.6696438656
3,10,2,1,1,0,0,1,0,0,1,0,42161.5700470137
3,10,1,1,1,0,1,0,0,0,1,0,17258.6365305791
3,10,2,1,3,0,1,0,0,0,1,0,13401.1070932599
3,10,1,1,1,1,0,0,0,0,1,0,6240.33155611184
3,10,2,1,2,0,1,0,0,0,0,1,19376.0643044871
3,10,2,1,3,0,0,1,0,1,0,0,7674.21211747849
3,10,1,1,3,0,0,0,1,1,0,0,5034.07001807209
3,10,2,1,0,0,0,0,0,0,0,0,10706.3798262364
3,10,2,1,0,0,0,0,0,0,0,0,7000.20977411696
3,10,1,1,3,0,0,1,0,0,1,0,10793.7983828685
3,10,2,1,1,0,1,0,0,0,1,0,13235.3457571995
3,10,2,1,0,0,0,0,0,0,0,0,6726.7120497796
3,10,1,1,1,0,0,1,0,0,1,0,14442.3663182714
3,10,1,1,3,0,0,0,1,0,0,1,24707.6411493439
3,10,1,1,2,1,0,0,0,0,0,1,11039.7260052414
3,10,1,1,2,0,1,0,0,0,1,0,8521.26296959345
3,10,1,1,0,0,0,0,0,0,0,0,4391.73143133473
3,10,1,1,1,0,1,0,0,0,0,1,16246.5833103144
3,10,2,1,3,0,1,0,0,0,1,0,12661.0635444133
3,10,2,1,0,0,0,0,0,0,0,0,24994.4016104195
3,10,1,1,1,0,0,1,0,0,1,0,10467.8073721317
3,10,1,1,1,0,0,1,0,0,0,1,35347.896458309
3,10,2,1,3,0,1,0,0,0,1,0,10407.6424996569
3,10,1,1,1,0,1,0,0,0,1,0,8058.92599798225
3,10,2,1,1,0,1,0,0,0,1,0,11366.9512982033
3,10,2,1,3,0,1,0,0,0,1,0,3976.65815092091
3,10,1,1,1,0,1,0,0,0,1,0,5377.83418235673
3,10,2,1,1,0,1,0,0,0,1,0,6026.642872236
3,10,2,1,3,0,0,1,0,1,0,0,9770.91654401625
3,10,2,1,3,0,0,0,1,0,1,0,3680.70103349293
3,10,2,1,3,0,0,0,1,1,0,0,12129.8055237597
3,10,1,1,3,0,0,0,1,1,0,0,10238.1227632293
3,10,1,1,1,0,1,0,0,0,0,1,23300.4362781311
3,10,1,1,1,1,0,0,0,0,1,0,9475.77364625119
3,10,2,1,2,0,0,1,0,0,1,0,12355.3052002732
3,10,1,1,1,0,1,0,0,0,1,0,9948.6678838688
3,10,2,1,3,0,1,0,0,0,1,0,1115.52826410082
3,10,1,1,0,0,0,0,0,0,0,0,11594.5682218873
4,1,1,1,1,0,1,0,0,0,1,0,10319.4794263387
4,1,2,1,0,0,0,0,0,0,0,0,6313.66178018409
4,1,1,1,3,0,1,0,0,0,0,1,6005.35203130184
4,1,1,1,1,0,1,0,0,1,0,0,17959.4031317429
4,1,1,1,2,0,1,0,0,0,1,0,5326.44478685314
4,1,2,1,0,0,0,0,0,0,0,0,12235.5353264464
4,1,2,1,3,0,1,0,0,1,0,0,4739.9955906846
4,1,2,2,3,0,0,0,1,1,0,0,9404.78518377314
4,1,2,1,3,0,0,0,1,1,0,0,6102.90865762295
4,1,2,1,1,0,1,0,0,1,0,0,19630.0010746136
4,1,2,1,3,1,0,0,0,0,1,0,6418.19144394336
4,1,1,1,0,0,0,0,0,0,0,0,5758.68791401783
4,1,2,1,0,0,0,0,0,0,0,0,190.775852563347
4,1,1,2,1,1,0,0,0,0,1,0,6401.20191895363
4,1,1,1,0,0,0,0,0,0,0,0,8812.63677217555
4,1,1,1,1,0,1,0,0,0,1,0,12403.3823309957
4,1,2,1,3,0,1,0,0,0,1,0,12340.528326021
4,1,1,1,1,0,1,0,0,0,0,1,20757.2507581718
4,1,2,1,0,0,0,0,0,0,0,0,11555.300836341
4,1,2,1,1,0,1,0,0,0,1,0,39082.2609374426
4,1,2,1,3,0,1,0,0,0,1,0,11821.1912650236
4,1,2,1,3,0,1,0,0,0,1,0,10362.8903600079
4,1,1,1,1,1,0,0,0,0,1,0,10028.1708896105
4,1,2,1,1,0,0,1,0,1,0,0,7815.55259678485
4,1,1,1,3,0,0,0,1,1,0,0,3139.61565507823
4,1,2,2,1,0,1,0,0,0,0,1,26764.9367973541
4,1,2,1,3,0,0,0,1,1,0,0,9875.3216023851
4,1,2,1,1,0,1,0,0,0,1,0,9766.31427817792
4,1,1,1,1,0,1,0,0,1,0,0,6213.60267737449
4,1,2,1,1,1,0,0,0,0,1,0,22522.0160410004
4,1,1,1,3,0,0,0,1,1,0,0,3993.39987253991
4,1,1,1,1,0,1,0,0,1,0,0,9039.70098128711
4,1,1,1,3,0,0,0,1,1,0,0,16141.008886863
4,1,1,1,3,0,0,1,0,1,0,0,16252.8328512213
4,1,1,2,0,0,0,0,0,0,0,0,6953.0597519716
4,1,2,1,0,0,0,0,0,0,0,0,18522.1300187765
4,1,2,1,1,0,1,0,0,0,0,1,5821.60558048226
4,1,1,1,0,0,0,0,0,0,0,0,12874.0660128939
4,1,2,1,2,1,0,0,0,1,0,0,11887.8893493876
4,1,1,1,1,0,1,0,0,1,0,0,11305.0018336381
4,1,1,1,1,0,1,0,0,0,1,0,9141.41918012827
4,1,1,2,1,0,1,0,0,0,0,1,13759.3649261416
4,1,1,1,0,0,0,0,0,0,0,0,8966.274710235
4,1,1,1,0,0,0,0,0,0,0,0,7630.13016267121
4,1,2,1,3,0,0,0,1,1,0,0,8906.91200215109
4,1,1,1,0,0,0,0,0,0,0,0,4707.44576752769
4,1,2,1,3,0,0,0,1,1,0,0,8821.7478133905
4,1,1,1,1,0,1,0,0,1,0,0,8489.24339852755
4,1,2,1,0,0,0,0,0,0,0,0,11908.0120093098
4,1,1,1,1,0,1,0,0,0,0,1,29641.7381575837
4,1,1,1,1,0,1,0,0,0,1,0,5647.75302451791
4,1,1,1,1,0,0,1,0,0,0,1,8451.9395710482
4,1,2,1,0,0,0,0,0,0,0,0,14859.0920711645
4,1,2,1,0,0,0,0,0,0,0,0,1907.6038712037
4,1,1,1,3,0,0,0,1,1,0,0,3528.55421593635
4,1,1,1,1,0,1,0,0,1,0,0,19893.8915642892
4,1,1,1,1,1,0,0,0,0,1,0,11287.8680932862
4,1,1,1,1,0,1,0,0,0,1,0,13737.488591726
4,1,1,1,1,0,1,0,0,1,0,0,12723.469832942
4,1,1,1,1,0,0,1,0,0,1,0,7356.69068434287
4,1,1,2,3,1,0,0,0,0,1,0,11237.4538744004
4,1,1,1,3,0,0,1,0,1,0,0,13839.1171943567
4,1,2,2,1,0,1,0,0,1,0,0,5219.16140795341
